SK_ID_CURR,TARGET
208897,0.02
208898,0.12
208905,0.09
208907,0.07
208924,0.1
208925,0.08
208933,0.05
208941,0.02
208948,0.03
208960,0.09
208962,0.02
208963,0.01
208965,0.08
208973,0.08
208974,0.07
208986,0.06
208992,0.06
208995,0.11
209001,0.03
209006,0.1
209012,0.04
209022,0.06
209055,0.32
209056,0.08
209057,0.04
209060,0.15
209067,0.11
209071,0.11
209078,0.1
209080,0.13
209094,0.03
209097,0.04
209098,0.02
209101,0.05
209108,0.02
209109,0.1
209111,0.07
209116,0.11
209117,0.25
209121,0.11
209126,0.1
209127,0.03
209141,0.11
209142,0.09
209159,0.05
209164,0.18
209168,0.18
209177,0.05
209197,0.15
209202,0.02
209209,0.06
209211,0.04
209233,0.03
209234,0.05
209253,0.27
209260,0.03
209263,0.12
209268,0.07
209275,0.07
209288,0.04
209298,0.17
209305,0.03
209326,0.08
209340,0.09
209352,0.11
209362,0.11
209367,0.08
209369,0.06
209377,0.05
209387,0.08
209392,0.02
209393,0.09
209420,0.12
209423,0.07
209457,0.04
209458,0.09
209470,0.13
209479,0.11
209483,0.21
209488,0.08
209489,0.1
209497,0.02
209504,0.11
209510,0.16
209513,0.04
209547,0.02
209549,0.01
209556,0.06
209561,0.16
209565,0.14
209591,0.06
209595,0.06
209596,0.1
209608,0.06
209628,0.16
209643,0.1
209645,0.05
209651,0.08
209659,0.11
209660,0.08
209661,0.29
209665,0.1
209682,0.02
209687,0.15
209689,0.06
209699,0.07
209705,0.04
209707,0.03
209713,0.02
209717,0.15
209718,0.12
209723,0.1
209727,0.08
209729,0.02
209739,0.08
209741,0.12
209744,0.1
209748,0.11
209749,0.09
209758,0.02
209761,0.04
209764,0.15
209772,0.02
209773,0.06
209794,0.08
209795,0.05
209814,0.06
209828,0.06
209838,0.02
209839,0.06
209845,0.09
209855,0.05
209862,0.01
209869,0.02
209872,0.11
209879,0.08
209881,0.07
209882,0.03
209893,0.08
209913,0.02
209918,0.07
209920,0.23
209921,0.05
209929,0.13
209943,0.18
209957,0.04
209960,0.09
209962,0.05
209969,0.06
209980,0.12
209986,0.05
209989,0.08
209990,0.04
209991,0.03
210007,0.06
210016,0.06
210018,0.04
210019,0.04
210020,0.03
210036,0.06
210050,0.06
210080,0.09
210084,0.04
210089,0.14
210104,0.0
210129,0.05
210135,0.1
210137,0.22
210140,0.1
210145,0.02
210146,0.05
210147,0.02
210152,0.02
210157,0.02
210158,0.26
210164,0.18
210170,0.08
210171,0.04
210173,0.22
210174,0.14
210176,0.01
210190,0.08
210191,0.06
210195,0.16
210196,0.07
210201,0.09
210211,0.1
210231,0.04
210239,0.05
210241,0.03
210242,0.19
210255,0.09
210278,0.08
210283,0.13
210284,0.1
210304,0.05
210307,0.04
210330,0.16
210332,0.09
210350,0.18
210379,0.02
210385,0.1
210401,0.02
210405,0.06
210413,0.11
210414,0.23
210415,0.02
210419,0.1
210429,0.14
210467,0.1
210481,0.08
210482,0.02
210492,0.03
210502,0.23
210523,0.1
210525,0.04
210529,0.05
210538,0.04
210543,0.07
210549,0.08
210551,0.04
210555,0.15
210558,0.1
210591,0.05
210597,0.14
210599,0.04
210610,0.01
210616,0.07
210618,0.09
210622,0.13
210639,0.1
210645,0.04
210650,0.04
210672,0.02
210676,0.1
210683,0.05
210697,0.17
210701,0.0
210706,0.07
210712,0.08
210717,0.11
210728,0.05
210729,0.03
210730,0.09
210731,0.05
210733,0.12
210735,0.04
210742,0.02
210748,0.03
210749,0.14
210758,0.05
210767,0.14
210769,0.13
210777,0.09
210789,0.04
210791,0.05
210794,0.06
210811,0.04
210814,0.07
210821,0.08
210833,0.08
210835,0.01
210859,0.11
210862,0.04
210870,0.03
210886,0.08
210893,0.03
210901,0.07
210906,0.26
210913,0.15
210953,0.02
210961,0.09
210962,0.01
210966,0.09
210983,0.03
211000,0.03
211025,0.09
211036,0.03
211043,0.13
211062,0.23
211076,0.03
211085,0.14
211096,0.09
211097,0.11
211098,0.1
211103,0.05
211108,0.12
211131,0.09
211135,0.13
211139,0.06
211146,0.07
211150,0.06
211158,0.06
211170,0.11
211177,0.06
211183,0.1
211187,0.18
211191,0.03
211194,0.09
211196,0.06
211203,0.09
211209,0.07
211210,0.05
211211,0.1
211232,0.05
211244,0.06
211263,0.17
211264,0.06
211270,0.07
211278,0.06
211292,0.05
211293,0.1
211295,0.08
211296,0.09
211308,0.1
211310,0.01
211312,0.11
211325,0.11
211326,0.04
211330,0.04
211333,0.04
211341,0.11
211342,0.07
211350,0.12
211355,0.09
211357,0.15
211358,0.04
211362,0.04
211377,0.07
211378,0.07
211379,0.12
211384,0.1
211395,0.16
211398,0.09
211399,0.06
211417,0.06
211419,0.14
211420,0.01
211439,0.03
211442,0.12
211451,0.01
211457,0.06
211469,0.1
211483,0.04
211505,0.04
211508,0.03
211509,0.09
211510,0.04
211526,0.06
211547,0.22
211548,0.08
211550,0.01
211551,0.08
211553,0.06
211562,0.05
211563,0.04
211564,0.14
211565,0.11
211571,0.09
211572,0.12
211577,0.1
211580,0.05
211609,0.11
211625,0.03
211635,0.15
211646,0.12
211660,0.06
211670,0.09
211672,0.13
211688,0.13
211694,0.14
211696,0.02
211711,0.17
211718,0.09
211732,0.01
211735,0.06
211736,0.05
211740,0.05
211741,0.11
211746,0.01
211751,0.05
211754,0.04
211770,0.04
211771,0.11
211787,0.09
211788,0.07
211802,0.09
211804,0.11
211810,0.01
211832,0.11
211839,0.05
211860,0.04
211863,0.1
211866,0.06
211869,0.09
211872,0.05
211894,0.02
211901,0.03
211902,0.07
211903,0.06
211946,0.09
211950,0.08
211959,0.06
211964,0.09
211965,0.18
211979,0.13
211983,0.07
211986,0.13
211987,0.03
211988,0.13
211999,0.03
212002,0.07
212004,0.08
212009,0.14
212015,0.28
212023,0.03
212048,0.02
212055,0.01
212067,0.03
212079,0.15
212080,0.02
212083,0.09
212085,0.07
212088,0.02
212089,0.09
212092,0.03
212097,0.03
212124,0.1
212132,0.05
212136,0.11
212144,0.06
212145,0.13
212167,0.02
212174,0.13
212175,0.17
212187,0.15
212191,0.06
212194,0.07
212238,0.04
212242,0.09
212245,0.11
212258,0.11
212262,0.09
212277,0.03
212283,0.02
212287,0.04
212288,0.11
212289,0.04
212293,0.09
212296,0.1
212300,0.14
212303,0.13
212326,0.1
212327,0.08
212328,0.09
212329,0.06
212339,0.05
212340,0.01
212343,0.06
212360,0.13
212389,0.09
212401,0.11
212407,0.1
212409,0.01
212422,0.02
212424,0.07
212440,0.0
212441,0.06
212443,0.01
212448,0.03
212472,0.13
212478,0.04
212481,0.04
212493,0.05
212508,0.07
212511,0.04
212525,0.06
212531,0.13
212533,0.06
212555,0.06
212592,0.22
212610,0.03
212621,0.05
212629,0.08
212635,0.05
212636,0.13
212637,0.13
212643,0.06
212648,0.09
212654,0.07
212655,0.12
212660,0.09
212661,0.11
212664,0.01
212669,0.03
212670,0.06
212674,0.2
212676,0.2
212690,0.03
212691,0.04
212696,0.04
212710,0.11
212712,0.08
212716,0.05
212718,0.06
212720,0.05
212723,0.07
212730,0.06
212740,0.18
212747,0.03
212763,0.05
212773,0.01
212775,0.05
212776,0.02
212777,0.07
212781,0.07
212782,0.19
212785,0.08
212786,0.05
212795,0.06
212800,0.11
212818,0.07
212834,0.12
212837,0.11
212841,0.05
212842,0.0
212847,0.08
212848,0.06
212851,0.08
212865,0.02
212866,0.08
212874,0.17
212880,0.16
212894,0.05
212897,0.05
212912,0.05
212913,0.03
212916,0.08
212917,0.04
212933,0.12
212935,0.06
212936,0.13
212950,0.08
212957,0.04
212958,0.15
212961,0.07
212962,0.09
212963,0.11
212964,0.19
212968,0.06
212969,0.09
212976,0.04
212978,0.08
212983,0.06
212993,0.13
213004,0.01
213008,0.08
213014,0.02
213018,0.05
213021,0.11
213024,0.16
213045,0.09
213054,0.08
213059,0.08
213076,0.27
213095,0.06
213096,0.06
213100,0.05
213101,0.09
213109,0.05
213111,0.0
213116,0.03
213133,0.08
213140,0.08
213141,0.08
213143,0.23
213150,0.03
213152,0.07
213158,0.04
213159,0.02
213166,0.04
213167,0.08
213170,0.19
213178,0.09
213179,0.06
213189,0.2
213196,0.13
213201,0.06
213203,0.16
213204,0.05
213205,0.02
213206,0.07
213207,0.07
213208,0.07
213212,0.03
213214,0.08
213220,0.07
213240,0.03
213244,0.13
213263,0.22
213264,0.12
213265,0.02
213270,0.15
213283,0.11
213287,0.06
213292,0.12
213295,0.12
213299,0.1
213303,0.1
213307,0.02
213308,0.05
213312,0.13
213313,0.02
213316,0.07
213317,0.07
213338,0.06
213357,0.05
213368,0.25
213374,0.11
213375,0.04
213386,0.07
213390,0.05
213393,0.05
213401,0.06
213423,0.03
213430,0.02
213431,0.06
213447,0.0
213465,0.12
213468,0.09
213473,0.09
213475,0.11
213476,0.03
213482,0.08
213493,0.12
213531,0.13
213534,0.02
213542,0.01
213546,0.04
213569,0.04
213570,0.03
213588,0.02
213591,0.11
213595,0.14
213597,0.07
213598,0.11
213604,0.05
213622,0.05
213623,0.11
213633,0.03
213639,0.06
213641,0.08
213649,0.07
213671,0.04
213675,0.06
213679,0.14
213680,0.04
213684,0.09
213685,0.01
213689,0.03
213691,0.15
213693,0.04
213712,0.03
213717,0.02
213734,0.11
213739,0.26
213765,0.13
213775,0.06
213776,0.05
213804,0.14
213808,0.07
213818,0.17
213821,0.06
213829,0.04
213836,0.06
213838,0.06
213843,0.04
213854,0.12
213859,0.12
213862,0.25
213874,0.12
213878,0.24
213886,0.07
213888,0.07
213892,0.05
213910,0.04
213921,0.13
213926,0.03
213928,0.04
213935,0.1
213949,0.12
213957,0.11
213959,0.06
213967,0.02
213974,0.1
213975,0.15
213983,0.08
213984,0.08
213998,0.09
214004,0.05
214006,0.11
214008,0.04
214014,0.07
214015,0.07
214034,0.17
214059,0.07
214067,0.02
214077,0.13
214078,0.07
214079,0.03
214085,0.1
214088,0.15
214099,0.08
214138,0.02
214141,0.03
214152,0.07
214154,0.07
214155,0.0
214177,0.16
214188,0.05
214192,0.12
214207,0.03
214217,0.09
214219,0.26
214228,0.31
214229,0.08
214233,0.04
214236,0.17
214242,0.07
214249,0.06
214263,0.05
214264,0.04
214265,0.02
214268,0.02
214281,0.01
214282,0.07
214295,0.11
214311,0.04
214315,0.07
214325,0.05
214334,0.03
214336,0.05
214337,0.07
214342,0.19
214344,0.05
214349,0.05
214355,0.03
214356,0.04
214358,0.1
214363,0.07
214364,0.02
214371,0.1
214377,0.28
214379,0.05
214383,0.11
214406,0.04
214407,0.1
214411,0.13
214415,0.09
214418,0.05
214419,0.05
214421,0.04
214430,0.02
214436,0.03
214463,0.07
214472,0.16
214474,0.13
214476,0.2
214478,0.07
214481,0.06
214484,0.15
214488,0.05
214491,0.09
214505,0.05
214507,0.09
214510,0.03
214518,0.18
214523,0.14
214539,0.12
214542,0.07
214544,0.08
214553,0.05
214554,0.01
214561,0.05
214563,0.04
214566,0.05
214581,0.06
214587,0.05
214588,0.08
214589,0.11
214593,0.08
214620,0.05
214630,0.17
214643,0.02
214644,0.14
214647,0.06
214654,0.08
214657,0.08
214658,0.04
214662,0.1
214666,0.09
214680,0.07
214685,0.09
214693,0.01
214701,0.02
214705,0.01
214706,0.05
214719,0.06
214721,0.31
214724,0.03
214741,0.09
214769,0.07
214777,0.17
214780,0.02
214786,0.09
214789,0.14
214797,0.03
214804,0.01
214808,0.22
214810,0.12
214828,0.11
214830,0.11
214835,0.02
214844,0.06
214859,0.15
214861,0.04
214863,0.02
214887,0.05
214898,0.02
214906,0.1
214913,0.03
214915,0.13
214937,0.12
214944,0.15
214948,0.06
214970,0.1
214976,0.05
214999,0.09
215000,0.3
215016,0.03
215024,0.03
215029,0.18
215033,0.21
215037,0.28
215054,0.14
215057,0.07
215064,0.01
215074,0.08
215077,0.06
215082,0.11
215096,0.05
215101,0.07
215103,0.14
215109,0.05
215124,0.09
215142,0.12
215143,0.01
215145,0.2
215157,0.04
215159,0.08
215161,0.06
215166,0.06
215177,0.05
215186,0.06
215194,0.09
215196,0.02
215204,0.14
215211,0.06
215230,0.13
215241,0.03
215256,0.11
215257,0.07
215266,0.07
215267,0.01
215268,0.03
215278,0.11
215280,0.12
215318,0.13
215326,0.04
215331,0.19
215337,0.07
215344,0.05
215346,0.03
215348,0.03
215351,0.03
215358,0.01
215360,0.09
215367,0.02
215369,0.09
215383,0.03
215395,0.09
215407,0.04
215408,0.1
215412,0.06
215433,0.06
215454,0.04
215463,0.07
215488,0.05
215508,0.09
215512,0.04
215516,0.05
215525,0.1
215531,0.14
215534,0.09
215537,0.05
215539,0.07
215548,0.14
215554,0.03
215556,0.02
215559,0.2
215560,0.05
215563,0.07
215564,0.01
215569,0.05
215574,0.19
215586,0.04
215594,0.14
215608,0.05
215614,0.08
215623,0.07
215628,0.07
215637,0.06
215638,0.11
215649,0.07
215651,0.09
215653,0.11
215678,0.06
215708,0.05
215711,0.08
215733,0.15
215739,0.02
215742,0.08
215756,0.03
215772,0.1
215775,0.08
215791,0.2
215796,0.1
215803,0.05
215805,0.07
215807,0.21
215829,0.06
215855,0.03
215856,0.16
215860,0.07
215861,0.03
215877,0.08
215883,0.01
215889,0.06
215897,0.07
215898,0.05
215901,0.09
215908,0.06
215910,0.3
215911,0.01
215923,0.07
215928,0.1
215934,0.12
215936,0.06
215947,0.03
215951,0.04
215958,0.06
215959,0.09
215963,0.04
215968,0.1
215972,0.1
215976,0.1
215978,0.07
215981,0.03
215999,0.09
216001,0.14
216012,0.06
216020,0.15
216035,0.05
216038,0.07
216041,0.11
216049,0.24
216065,0.03
216096,0.1
216110,0.03
216115,0.04
216121,0.12
216122,0.13
216129,0.12
216131,0.16
216138,0.04
216142,0.06
216143,0.02
216150,0.06
216180,0.15
216184,0.03
216189,0.12
216190,0.09
216197,0.09
216218,0.1
216219,0.04
216221,0.1
216231,0.04
216240,0.04
216272,0.03
216281,0.2
216284,0.03
216290,0.07
216297,0.09
216305,0.15
216306,0.06
216317,0.14
216333,0.07
216338,0.07
216339,0.03
216346,0.02
216349,0.14
216350,0.06
216351,0.04
216353,0.05
216355,0.05
216364,0.07
216387,0.07
216392,0.0
216393,0.1
216399,0.01
216416,0.05
216433,0.12
216435,0.1
216442,0.17
216458,0.03
216461,0.07
216468,0.08
216469,0.04
216471,0.1
216473,0.12
216475,0.03
216496,0.05
216510,0.09
216511,0.05
216515,0.04
216516,0.05
216521,0.08
216532,0.07
216548,0.01
216551,0.11
216560,0.05
216562,0.12
216563,0.12
216565,0.02
216582,0.02
216587,0.03
216589,0.06
216597,0.05
216606,0.06
216607,0.1
216608,0.16
216621,0.04
216622,0.07
216627,0.04
216636,0.06
216647,0.01
216655,0.06
216659,0.06
216666,0.16
216676,0.14
216677,0.06
216679,0.11
216681,0.02
216686,0.02
216687,0.14
216694,0.02
216697,0.02
216714,0.04
216719,0.04
216720,0.06
216721,0.12
216723,0.18
216740,0.03
216746,0.17
216747,0.08
216751,0.05
216758,0.06
216768,0.03
216778,0.09
216786,0.12
216801,0.08
216802,0.19
216807,0.05
216808,0.08
216810,0.18
216818,0.05
216823,0.03
216826,0.08
216827,0.06
216828,0.07
216840,0.24
216844,0.01
216845,0.09
216851,0.09
216857,0.0
216858,0.03
216862,0.06
216874,0.13
216880,0.09
216900,0.03
216902,0.04
216903,0.1
216904,0.05
216931,0.03
216936,0.08
216938,0.08
216952,0.06
216954,0.06
216955,0.08
216961,0.07
216981,0.04
216985,0.04
216992,0.06
216995,0.02
216997,0.02
216998,0.05
216999,0.03
217022,0.14
217034,0.13
217038,0.05
217050,0.03
217055,0.05
217064,0.08
217071,0.16
217078,0.08
217083,0.14
217084,0.0
217086,0.16
217096,0.13
217101,0.08
217109,0.02
217118,0.05
217121,0.22
217125,0.09
217130,0.05
217136,0.14
217137,0.05
217143,0.12
217148,0.09
217155,0.1
217162,0.02
217172,0.06
217174,0.08
217175,0.09
217177,0.04
217178,0.21
217192,0.05
217220,0.08
217221,0.04
217223,0.08
217232,0.04
217243,0.07
217248,0.12
217250,0.07
217271,0.09
217283,0.04
217297,0.18
217323,0.05
217326,0.03
217334,0.11
217338,0.05
217341,0.19
217342,0.12
217355,0.05
217362,0.11
217366,0.04
217367,0.07
217371,0.07
217383,0.11
217401,0.07
217404,0.1
217419,0.08
217422,0.21
217423,0.02
217427,0.03
217429,0.15
217430,0.04
217441,0.04
217444,0.07
217465,0.02
217471,0.01
217488,0.07
217493,0.03
217509,0.17
217510,0.12
217511,0.1
217519,0.09
217522,0.16
217562,0.07
217574,0.03
217577,0.04
217579,0.02
217596,0.04
217602,0.01
217612,0.05
217632,0.05
217635,0.09
217636,0.05
217638,0.08
217639,0.04
217651,0.12
217652,0.05
217663,0.14
217669,0.09
217686,0.11
217699,0.05
217700,0.14
217703,0.1
217706,0.12
217714,0.11
217732,0.06
217736,0.11
217749,0.35
217763,0.04
217770,0.03
217771,0.07
217772,0.09
217776,0.04
217777,0.06
217778,0.09
217782,0.02
217790,0.07
217792,0.03
217793,0.09
217795,0.02
217796,0.05
217800,0.06
217804,0.03
217807,0.01
217846,0.04
217847,0.08
217853,0.09
217856,0.02
217864,0.03
217867,0.07
217868,0.18
217885,0.06
217887,0.03
217889,0.11
217900,0.1
217903,0.08
217905,0.19
217909,0.07
217913,0.05
217944,0.09
217946,0.09
217954,0.03
217956,0.08
217957,0.08
217961,0.25
217962,0.11
217976,0.06
217980,0.1
217981,0.06
218006,0.04
218009,0.13
218032,0.14
218049,0.01
218053,0.07
218078,0.04
218080,0.08
218081,0.02
218094,0.07
218098,0.09
218099,0.09
218100,0.09
218113,0.04
218117,0.2
218118,0.04
218119,0.01
218125,0.03
218133,0.06
218153,0.09
218165,0.06
218166,0.1
218177,0.04
218178,0.06
218202,0.02
218203,0.09
218207,0.13
218209,0.03
218236,0.09
218244,0.06
218247,0.05
218250,0.11
218266,0.08
218275,0.09
218276,0.06
218287,0.09
218292,0.14
218298,0.07
218300,0.04
218320,0.02
218321,0.17
218333,0.02
218347,0.07
218353,0.16
218366,0.05
218368,0.1
218369,0.03
218372,0.09
218376,0.09
218378,0.09
218403,0.1
218413,0.15
218418,0.04
218449,0.12
218450,0.08
218458,0.04
218464,0.08
218475,0.06
218476,0.1
218478,0.05
218515,0.04
218517,0.11
218518,0.04
218538,0.04
218539,0.23
218550,0.14
218551,0.04
218565,0.17
218580,0.05
218591,0.14
218598,0.07
218600,0.1
218602,0.04
218607,0.14
218651,0.09
218652,0.04
218656,0.12
218658,0.0
218669,0.04
218670,0.03
218671,0.07
218677,0.09
218680,0.08
218685,0.07
218686,0.07
218692,0.12
218693,0.08
218699,0.19
218709,0.04
218729,0.11
218734,0.03
218742,0.01
218743,0.03
218756,0.07
218772,0.11
218782,0.05
218786,0.15
218788,0.04
218796,0.03
218801,0.05
218812,0.15
218832,0.09
218834,0.03
218846,0.08
218847,0.1
218848,0.04
218853,0.08
218865,0.06
218870,0.07
218873,0.01
218884,0.03
218893,0.14
218898,0.01
218911,0.07
218933,0.11
218934,0.08
218939,0.14
218948,0.03
218957,0.13
218962,0.21
218973,0.06
218975,0.07
219000,0.02
219001,0.1
219006,0.1
219027,0.01
219036,0.04
219043,0.06
219047,0.07
219057,0.03
219059,0.18
219062,0.07
219074,0.04
219085,0.06
219087,0.07
219095,0.05
219114,0.05
219115,0.06
219119,0.06
219140,0.13
219147,0.01
219170,0.05
219171,0.1
219174,0.13
219177,0.06
219180,0.04
219195,0.1
219203,0.1
219207,0.09
219223,0.07
219229,0.08
219236,0.03
219238,0.14
219243,0.13
219245,0.07
219247,0.07
219273,0.09
219278,0.06
219279,0.08
219284,0.08
219319,0.06
219326,0.15
219336,0.08
219344,0.04
219359,0.09
219360,0.06
219364,0.04
219368,0.06
219376,0.04
219382,0.07
219388,0.12
219396,0.12
219398,0.03
219403,0.05
219405,0.04
219406,0.09
219410,0.12
219424,0.1
219446,0.1
219450,0.05
219451,0.11
219464,0.01
219465,0.02
219469,0.08
219472,0.09
219482,0.14
219506,0.03
219507,0.09
219516,0.11
219521,0.05
219564,0.35
219565,0.05
219568,0.02
219570,0.04
219578,0.02
219579,0.17
219588,0.07
219593,0.13
219594,0.16
219601,0.02
219608,0.08
219616,0.07
219620,0.08
219621,0.08
219628,0.07
219632,0.2
219637,0.03
219670,0.1
219688,0.03
219704,0.1
219717,0.08
219723,0.19
219741,0.08
219772,0.1
219774,0.02
219775,0.04
219778,0.03
219787,0.06
219788,0.05
219806,0.11
219811,0.02
219815,0.07
219817,0.02
219835,0.06
219845,0.08
219848,0.01
219864,0.02
219866,0.16
219868,0.17
219870,0.06
219886,0.06
219908,0.07
219910,0.13
